"id","name","identifier","type","address","maps","date_joined","date_created","date_updated","razon_social"
"255","TLACOTE","T154","LOCAL","AV. TLACOTE ,213 , ,COL. SAN ANTONIO DE LA PUNTA ,76179 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/87wb2tKQ5jF2","2023-09-13","2024-10-03 23:26:18.755477+00","2023-09-13 08:31:38.197707+00","ASTURIANO"
"256","SAN GIL","T153","LOCAL","CARRETERA FEDERAL 120 SAN JUAN DEL RÍO- AMEALCO ,KM 5+200 , ,EJIDO GALINDO ,76820 ,SAN JUAN DEL RÍO ,QUERÉTARO","https://goo.gl/maps/8cdZMMzduJD2","2023-09-13","2024-10-03 23:26:24.343034+00","2023-09-13 08:31:38.270102+00","ASTURIANO"
"257","PRADERA 5","T152","LOCAL","AV. CIERVO , ,Local 1 ,FRACC. LA PRADERA ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/otWNgeXJf5p","2023-09-13","2024-10-03 23:26:20.399406+00","2023-09-13 08:31:38.339293+00","ASTURIANO"
"258","SANTA MARIA","T150","LOCAL","CARRETERA A TLACOTE ,4950 , ,COL. SANTA MARÍA MAGDALENA ,76137 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/rNedwqTb4uF2","2023-09-13","2024-10-03 23:26:20.262809+00","2023-09-13 08:31:38.413676+00","ASTURIANO"
"259","SANTA ELENA","T149","LOCAL","CARRETERA QUERÉTARO- TLACOTE ,1005 ,3 ,EX HACIENDA SAN JUANICO ,76177 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/NsfpNAjpbBU2","2023-09-13","2024-10-03 23:26:26.296783+00","2023-09-13 08:31:38.481746+00","ASTURIANO"
"260","ROCIO","T147","LOCAL","AV. LAGUNA ,101 , ,COL. EL ROCÍO ,76114 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/MPLeXyj8Bir","2023-09-13","2024-10-03 23:26:19.732664+00","2023-09-13 08:31:38.556955+00","ASTURIANO"
"261","NAVARRA","T146","LOCAL","AV. NAVARRA , , ,FRACC. PUERTA NAVARRA ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Ra5dBBZAcV551C1P7","2023-09-13","2024-10-03 23:26:19.014518+00","2023-09-13 08:31:38.623171+00","ASTURIANO"
"262","MOMPANI 3","T145","LOCAL","BOULEVARD MOMPANÍ ,611 , ,COL. LA PEÑA ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/fC4pZgBRgS12","2023-09-13","2024-10-03 23:26:30.611106+00","2023-09-13 08:31:38.6968+00","ASTURIANO"
"263","LOS OLVERA","T144","LOCAL","CAMINO A LOS OLVERA ,678 , ,COL. LOS OLVERA ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/JJ3MzVr7LKy","2023-09-13","2024-10-03 23:26:20.327399+00","2023-09-13 08:31:38.76912+00","ASTURIANO"
"264","AMERICAS 2","T143","LOCAL","BOULEVARD DE LAS AMERICAS ,991 , ,COL. BOULEVARES DEL CIMATARIO ,76903 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/N6mMtkLgYwt","2023-09-13","2024-10-03 23:26:19.538682+00","2023-09-13 08:31:38.844473+00","ASTURIANO"
"265","DON ANTONIO","T142","LOCAL","AV. CERRO DEL SOMBRERETE ,1151 ,A ,COL. DON ANTONIO ,76121 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/8M14crexbTM2","2023-09-13","2024-10-03 23:26:25.90364+00","2023-09-13 08:31:38.920871+00","ASTURIANO"
"266","COLINAS 2","T141","LOCAL","PROL. BERNARDO QUINTANA ,2601 , ,COL. DON MANUEL ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/J34r2Do7nGw","2023-09-13","2024-10-03 23:26:19.667797+00","2023-09-13 08:31:38.99398+00","ASTURIANO"
"267","LOMA ALTA","T137","LOCAL","PASEO LOMA ALTA ,103 , ,FRACC. LOMA ALTA ,76805 ,SAN JUAN DEL RÍO ,QUERÉTARO","https://goo.gl/maps/QQUi3DvXvTy","2023-09-13","2024-10-03 23:26:18.886157+00","2023-09-13 08:31:39.070144+00","ASTURIANO"
"268","LOARCA 3","T136","LOCAL","PLAN DE SAN LUIS ,6061 , ,COL. SAN MIGUEL ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/x7jNXZa115P2","2023-09-13","2024-10-03 23:26:18.950349+00","2023-09-13 08:31:39.143256+00","ASTURIANO"
"269","LA JOYA","T134","LOCAL","BOULEVARD HACIENDA EL JACAL ,401 , ,COL. LA JOYA ,76180 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/1Sjr7q6Ex452","2023-09-13","2024-10-03 23:26:30.676642+00","2023-09-13 08:31:39.22029+00","ASTURIANO"
"270","HIMALAYA","T132","LOCAL","AV. DE LOS CEDROS ,2001 ,A ,COL. RANCHO SAN PEDRO ,79138 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/yRAZUJG4k482","2023-09-13","2024-10-03 23:26:28.335909+00","2023-09-13 08:31:39.294614+00","ASTURIANO"
"271","GEO 2","T131","LOCAL","ZACAPOAXTLAS , , ,COL. GEO PLAZAS ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/sxzqBidAUbogpJRc6","2023-09-13","2024-10-03 23:26:19.40927+00","2023-09-13 08:31:39.362857+00","ASTURIANO"
"272","CASA BLANCA 2","T130","LOCAL","AV. CONSTITUYENTES PTE. ,222 , ,COL. CASA BLANCA ,76030 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/vXkaeBREv2k","2023-09-13","2024-10-03 23:26:19.930284+00","2023-09-13 08:31:39.439433+00","ASTURIANO"
"273","CARRETAS","T129","LOCAL","AV. CONSTITUYENTES OTE. ,109 , ,FRACC. CARRETAS ,76050 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/WetHUEGYz5u","2023-09-13","2024-10-03 23:26:19.862625+00","2023-09-13 08:31:39.51367+00","ASTURIANO"
"274","TINTERO 3","T127","LOCAL","AV. TINTERO ,701 ,1-A ,COL. EL TINTERO ,76138 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/UVdoXemjNc62","2023-09-13","2024-10-03 23:26:19.797841+00","2023-09-13 08:31:39.589556+00","ASTURIANO"
"275","TINTERO 2","T126","LOCAL","RAFAEL LANDÍVAR ,101 , ,COL. EL TINTERO ,76134 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Gi6kncxQHSo","2023-09-13","2024-10-03 23:26:20.129993+00","2023-09-13 08:31:39.665983+00","ASTURIANO"
"276","TINTERO 1","T125","LOCAL","REVOLUCIÓN ,527 , ,COL. EL TINTERO ,76134 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/rBiNtxPc8iw","2023-09-13","2024-10-03 23:26:20.464654+00","2023-09-13 08:31:39.739646+00","ASTURIANO"
"277","LAS TERESAS","T124","LOCAL","HACIENDA SAN JUAN ,1114 , ,COL. LAS TERESAS ,76177 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/hdh2ZpHsvPE2","2023-09-13","2024-10-03 23:26:19.603281+00","2023-09-13 08:31:39.817123+00","ASTURIANO"
"278","TEJEDA 2","T123","LOCAL","CAMINO A LOS OLVERA ,KM 1 , ,COLINAS DEL RAMANSO ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/WXJ9VguWFF3hGuoe8","2023-09-13","2024-10-03 23:26:19.994185+00","2023-09-13 08:31:39.895894+00","ASTURIANO"
"279","TVQ","T122","LOCAL","CARRETERA A HUIMILPAN ,1040 , ,COL. AZTECA ,76099 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/nHHYnxcyHLG2","2023-09-13","2024-10-03 23:26:20.194952+00","2023-09-13 08:31:39.973812+00","ASTURIANO"
"280","SANTA MONICA","T121","LOCAL","RÍO ,137 , ,COL. SANTA MÓNICA ,76138 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/92RNmNNxqJM2","2023-09-13","2024-10-03 23:26:19.144765+00","2023-09-13 08:31:40.047296+00","ASTURIANO"
"281","SPICER","T120","LOCAL","AV. 5 DE FEBRERO ,1702 , ,COL. LAS AMÉRICS ,76100 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/cKcBH7XwxLS2","2023-09-13","2024-10-03 23:26:19.277912+00","2023-09-13 08:31:40.123947+00","ASTURIANO"
"282","SAN ROQUE","T119","LOCAL","SAN ROQUE ,59 , ,FRACC. LOS FRESNOS ,76150 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/9vLwwTpA4zA2","2023-09-13","2024-10-03 23:26:19.342779+00","2023-09-13 08:31:40.201168+00","ASTURIANO"
"283","SAN PEDRO MARTIR","T118","LOCAL","CORDILLERA HIMALAYA ,2510 , ,SAN PEDRO MARTIR ,76117 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/f5vMwryKbs52","2023-09-13","2024-10-03 23:26:26.823069+00","2023-09-13 08:31:40.274144+00","ASTURIANO"
"284","SAN FRANCISCO","T116","LOCAL","FRANCISCO ALCOCER POZO ,52 , ,COL. COLINAS DEL SOL ,76190 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/CUfvB2dwU66UdhcG9","2023-09-13","2024-10-03 23:26:20.529479+00","2023-09-13 08:31:40.348645+00","ASTURIANO"
"285","REFORMA 2","T115","LOCAL","JOSÉ MARÍA TRUCHUELO ,65 , ,COL. REFORMA LOMAS ,76086 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/G4rzjdjseQJ2","2023-09-13","2024-10-03 23:26:25.317667+00","2023-09-13 08:31:40.415484+00","ASTURIANO"
"286","PUERTA REAL","T114","LOCAL","CAMINO A VENEGAS ,206 ,Local B-C ,COL. PUERTA REAL ,76910 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/hYM5cbmqcTn4Bi5m7","2023-09-13","2024-10-03 23:26:20.663315+00","2023-09-13 08:31:40.483644+00","ASTURIANO"
"287","PORTICO","T113","LOCAL","PROL. CHABACANO ,52 y 54 , ,EL PÓRTICO ,76902 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/GA1XRg4SSMrfoWAf8","2023-09-13","2024-10-03 23:26:20.594537+00","2023-09-13 08:31:40.551406+00","ASTURIANO"
"288","PLATON","T112","LOCAL","AV. PLATÓN ,14 , ,FRACC. DEL PARQUE ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/NuFfLwJDnu92","2023-09-13","2024-10-03 23:26:20.727758+00","2023-09-13 08:31:40.621678+00","ASTURIANO"
"289","PIRAMIDES","T111","LOCAL","PIRAMIDE DE LA LUNA ,258 , ,COL. LAS TROJES ,76908 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/3m1kJeoCduB2","2023-09-13","2024-10-03 23:26:21.058723+00","2023-09-13 08:31:40.694619+00","ASTURIANO"
"290","PETUNIAS","T110","LOCAL","PETUNIAS ,1311 , ,FRACC. INSURGENTES ,76117 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/1opgXNADHcA2","2023-09-13","2024-10-03 23:26:22.787698+00","2023-09-13 08:31:40.76471+00","ASTURIANO"
"291","PEÑUELAS","T109","LOCAL","CALZADA DE BELÉN , , ,SAN PEDRITO PEÑUELAS II ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/FX4BT3FNaeJ8gaYp6","2023-09-13","2024-10-03 23:26:30.80553+00","2023-09-13 08:31:40.837481+00","ASTURIANO"
"292","OYAMEL","T108","LOCAL","OYAMEL ,310 , ,FRACC. MISIÓN SAN JOSÉ ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/jebqSay9KKv","2023-09-13","2024-10-03 23:26:22.311587+00","2023-09-13 08:31:40.923282+00","ASTURIANO"
"293","MONTE BLANCO","T107","LOCAL","AV. DEL PARQUE ,1102 ,B ,FRACC. MONTE BLANCO ,76080 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/UHVjoHVNZck","2023-09-13","2024-10-03 23:26:21.260678+00","2023-09-13 08:31:40.996394+00","ASTURIANO"
"294","MOMPANI 2","T106","LOCAL","CALLE 1 ,101 , ,COL. MOMPANÍ ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/F2vdhpv5WC22","2023-09-13","2024-10-03 23:26:22.241537+00","2023-09-13 08:31:41.065438+00","ASTURIANO"
"295","MOMPANI","T105","LOCAL","LATERAL CAMINO A MOMPANÍ ,2300 , ,COL. MOMPANÍ ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/WfAynMZYdjJ2","2023-09-13","2024-10-03 23:26:24.668191+00","2023-09-13 08:31:41.156499+00","ASTURIANO"
"296","MIRADOR 2","T104","LOCAL","AV. REVOLUCION  ,105 ,Local 16-17 ,EX HACIENDA SANTA MÓNICA ,76138 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/8nG9B2PVsHs","2023-09-13","2024-10-03 23:26:30.869768+00","2023-09-13 08:31:41.231486+00","ASTURIANO"
"297","LOMAS 26","T103","LOCAL","AV. 26 ,1301 , ,COL. LOMAS DE CASA BLANCA ,76080 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/5aVwtjsVeeD2","2023-09-13","2024-10-03 23:26:25.1867+00","2023-09-13 08:31:41.306492+00","ASTURIANO"
"298","LOARCA 2","T102","LOCAL","PLAN DE SAN LUIS ,5010 , ,COL. LOARCA ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/QLXQHPVFbPN2","2023-09-13","2024-10-03 23:26:21.196017+00","2023-09-13 08:31:41.379553+00","ASTURIANO"
"299","LOARCA","T101","LOCAL","ESPERANZA CABRERA ,5014 , ,COL. LOARCA , ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/XPYFtk9G7r42","2023-09-13","2024-10-03 23:26:21.583272+00","2023-09-13 08:31:41.447181+00","ASTURIANO"
"300","PRADERA 4","T100","LOCAL","BOULEVARD FRAY JUNÍPERO SERRA , , ,FRACC. LA PRADERA ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/vrdQVnFScjR2","2023-09-13","2024-10-03 23:26:22.588632+00","2023-09-13 08:31:41.515961+00","ASTURIANO"
"301","PRADERA 3","T099","LOCAL","DOLORES ,1 , ,FRACC. LA PRADERA ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/BLbvcP2EV7C2","2023-09-13","2024-10-03 23:26:22.523669+00","2023-09-13 08:31:41.586476+00","ASTURIANO"
"302","AURORA 2","T096","LOCAL","PASEO DE LA AURORA ,361 , ,FRACC. LA AURORA ,76200 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/2f9t48fMzDEjX6Va6","2023-09-13","2024-10-03 23:26:21.388867+00","2023-09-13 08:31:41.659476+00","ASTURIANO"
"303","AURORA","T095","LOCAL","ESTRELLA DEL NORTE ,226 , ,FRACC. LA AURORA ,76200 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/zoCrSSGj8Yyigzvj9","2023-09-13","2024-10-03 23:26:22.457976+00","2023-09-13 08:31:41.736147+00","ASTURIANO"
"304","JARDINES 2","T094","LOCAL","HACIENDA EL VEGIL ,325 , ,COL. JARDINES DE LA HACIENDA ,76180 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/oTH5NhSWrS52","2023-09-13","2024-10-03 23:26:20.929135+00","2023-09-13 08:31:41.808207+00","ASTURIANO"
"305","ITALIA","T093","LOCAL","BOLONIA , , ,FRACC. ITALIA ,76179 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/8JY9heBwNdu","2023-09-13","2024-10-03 23:26:21.844667+00","2023-09-13 08:31:41.878485+00","ASTURIANO"
"306","INVIERNO","T092","LOCAL","INVIERNO ,42 , ,COL. CENTRO HISTÓRICO ,76164 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/H8hJrbeyk712","2023-09-13","2024-10-03 23:26:21.975112+00","2023-09-13 08:31:41.955867+00","ASTURIANO"
"307","ESTIO","T091","LOCAL","ESTIO  ,51 , ,COL. LA ERA ,76164 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/hytvtX6rTCQ2","2023-09-13","2024-10-03 23:26:22.174046+00","2023-09-13 08:31:42.028927+00","ASTURIANO"
"308","CORREGIDORA 2","T090","LOCAL","PROL. CORREGIDORA NTE. ,1250 ,L-A ,COL. MENCHACA ,76085 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/UMbwhpqXUip","2023-09-13","2024-10-03 23:26:20.994541+00","2023-09-13 08:31:42.103532+00","ASTURIANO"
"309","CONSTITUYENTES 2","T089","LOCAL","CONSTITUYENTES PTE. ,158 , ,COL. CENTRO HISTÓRICO ,76037 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/6bM1KVJj5bu","2023-09-13","2024-10-03 23:26:21.324704+00","2023-09-13 08:31:42.181025+00","ASTURIANO"
"310","CERRITO","T088","LOCAL","PROL. CORREGIDORA NTE. ,24 , ,CERRITO ,76168 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Q1sjZVF1Rjr","2023-09-13","2024-10-03 23:26:20.799191+00","2023-09-13 08:31:42.255403+00","ASTURIANO"
"311","CANDILES","T087","LOCAL","AV. CANDILES ,Lte 18 ,Mza 22 ,COL. LOS CANDILES ,76190 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/uPMuvjJrhYpfxByg6","2023-09-13","2024-10-03 23:26:21.123162+00","2023-09-13 08:31:42.331195+00","ASTURIANO"
"312","BELGRADO","T086","LOCAL","BELGRADO ,102 , ,COL. TEJEDA ,76190 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/Zgvfsv3n4wKZiCZk8","2023-09-13","2024-10-03 23:26:22.040553+00","2023-09-13 08:31:42.405827+00","ASTURIANO"
"313","BELEN 3","T085","LOCAL","CALZADA DE BELÉN ,902 , ,EL VERGEL ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/TB5acHo1RH62","2023-09-13","2024-10-03 23:26:21.909292+00","2023-09-13 08:31:42.478966+00","ASTURIANO"
"314","AMERICAS 1","T084","LOCAL","COSTA RICA ,211 , ,PLAZA DE LAS AMÉRICAS ,76050 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/F4WdJx432Nv","2023-09-13","2024-10-03 23:26:21.452419+00","2023-09-13 08:31:42.568285+00","ASTURIANO"
"315","ALAMEDA","T083","LOCAL","CONSTITUYENTES ,10 ,A ,COL. CENTRO HISTÓRICO ,76000 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/jDV1tx1Kp3t","2023-09-13","2024-10-03 23:26:21.650077+00","2023-09-13 08:31:42.641479+00","ASTURIANO"
"316","AEROPUERTO","T082","LOCAL","PASEO DE LA REFORMA ,4D ,Local 104 ,FRACC. ARBOLEDAS ,76140 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/pbTxiWwahnm","2023-09-13","2024-10-03 23:26:20.863607+00","2023-09-13 08:31:42.723059+00","ASTURIANO"
"317","REFUGIO","T078","LOCAL","ANILLO VIAL II FRAY JUNÍPERO SERRA ,9500 ,1 ,RESIDENCIAL EL REFUGIO ,76146 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/jiaSCGRLWT12","2023-09-13","2024-10-03 23:26:22.654629+00","2023-09-13 08:31:42.7953+00","ASTURIANO"
"318","NEGRETA","T077","LOCAL","SALTO DEL ÁNGEL ,1 ,1 ,MISIÓN DE SAN JUAN ,76907 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/tnsfmE8k8qq","2023-09-13","2024-10-03 23:26:22.392648+00","2023-09-13 08:31:42.864362+00","ASTURIANO"
"319","MADERO","T076","LOCAL","FRANCISCO I. MADERO ,310 , ,FRACC. LAS CAMPANAS ,76010 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/WizgW4s8rBQ2","2023-09-13","2024-10-03 23:26:22.108864+00","2023-09-13 08:31:42.950442+00","ASTURIANO"
"320","MENCHACA","T075","LOCAL","RÍO YAQUI ,1201 , ,COL. MENCHACA ,76147 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/8rAwo9T8EcG2","2023-09-13","2024-10-03 23:26:21.517881+00","2023-09-13 08:31:43.020996+00","ASTURIANO"
"321","CENTRO SUR","T074","LOCAL","BOULEVARD CENTRO SUR ,221 , ,COLINAS DEL CIMATARIO ,76070 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/gq8V1q6xY3N2","2023-09-13","2024-10-03 23:26:22.720017+00","2023-09-13 08:31:43.089486+00","ASTURIANO"
"322","VISTA REAL","T071","LOCAL","CARRETERA A HUIMILPAN ,KM 3+360 , ,FRACC. VISTA REAL ,76905 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/m9eRRJ8FVf82","2023-09-13","2024-10-03 23:26:25.773846+00","2023-09-13 08:31:43.158211+00","ASTURIANO"
"323","LOMAS DEL MARQUEZ 2","T070","LOCAL","AV. PASEO DE LA REFORMA ,107 , ,FRACC. VILLAS PALMIRA ,76146 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/kGaFuzeUtqu","2023-09-13","2024-10-03 23:26:21.714789+00","2023-09-13 08:31:43.234987+00","ASTURIANO"
"324","ARCANGEL","T069","LOCAL","ARCANGEL GABRIEL ,105 , ,FRACC. EL ARCANGEL ,76113 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/y8NXXL8NaHY9RxEe6","2023-09-13","2024-10-03 23:26:21.779961+00","2023-09-13 08:31:43.306695+00","ASTURIANO"
"325","JUNIPERO","T067","LOCAL","ANILLO VIAL FRAY JUNÍPERO SERRA ,8250 , ,EX HACIENDA MENCHACA ,76020 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/KXAqRyDsXur","2023-09-13","2024-10-03 23:26:22.853279+00","2023-09-13 08:31:43.375624+00","ASTURIANO"
"326","TECNOLOGICO","T065","LOCAL","PROL. TECNOLÓGICO ,999 , ,COL. SAN PABLO ,76130 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/vuFfh8F5Au1VBhbo6","2023-09-13","2024-10-03 23:26:22.918626+00","2023-09-13 08:31:43.44643+00","ASTURIANO"
"327","ESTANCIA 3","T063","LOCAL","DE LAS PLAZAS ,104 ,1 ,FRACC. LA ESTANCIA ,38180 ,APASEO EL GRANDE ,GUANAJUATO","https://goo.gl/maps/Xyj9DPgBxWE2","2023-09-13","2024-10-03 23:26:22.982198+00","2023-09-13 08:31:43.520004+00","ASTURIANO"
"328","LA PEÑA","T062","LOCAL","MONTE CASEROS ,504 , ,COL. REAL DE LA LOMA ,76168 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/JAue1vUZuhSU7Vgn6","2023-09-13","2024-10-03 23:26:25.514636+00","2023-09-13 08:31:43.594211+00","ASTURIANO"
"329","LA NORIA","T060","LOCAL","3A CERRADA DE SAN AGUSTÍN ,150 , ,EL MARQUÉS ,76242 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/P3KTMSuX19t","2023-09-13","2024-10-03 23:26:24.538648+00","2023-09-13 08:31:43.661093+00","ASTURIANO"
"330","TIENDA ESCUELA","T059","LOCAL","CARRETERA LIBRE A CELAYA ,Km 11.500 , ,LOS ÁNGELES ,76907 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/YkjvJiGooBGukYBv6","2023-09-13","2024-10-03 23:26:26.492739+00","2023-09-13 08:31:43.735793+00","ASTURIANO"
"331","PUNTA ESMERALDA","T057","LOCAL","LIBRAMIENTO SUR PTE. ,KM 8+620 , ,COL. PUNTA ESMERALDA ,76907 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/6dgKvjAaC7JpqfcY8","2023-09-13","2024-10-03 23:26:30.934749+00","2023-09-13 08:31:43.805948+00","ASTURIANO"
"332","JURIQUILLA 1","T055","LOCAL","SAN LUIS POTOSÍ- QUERÉTARO ,13001 , ,EJIDO JURICA ,76100 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/pmpX3SrvHKx","2023-09-13","2024-10-03 23:26:31.321242+00","2023-09-13 08:31:43.893093+00","ASTURIANO"
"333","SANTA BARBARA 2","T054","LOCAL","CARRETERA HUIMILPAN- CORONEO ,13 , ,FRACC. INDUSTRIAL EL PUEBLITO ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/xKqW6XGb8Kq","2023-09-13","2024-10-03 23:26:24.214178+00","2023-09-13 08:31:43.964601+00","ASTURIANO"
"334","CUES","T053","LOCAL","AUTOPISTA MÉXICO- QUERÉTARO ,KM 196+750 ,1 ,EL COLORADO ,76246 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/jyuo3SYWuQJcPmyg8","2023-09-13","2024-10-03 23:26:23.112457+00","2023-09-13 08:31:44.039695+00","ASTURIANO"
"335","ESTANCIA 2","T052","LOCAL","DE LAS PLAZAS ,104 ,1 ,FRACC. LA ESTANCIA , ,APASEO EL GRANDE ,GUANAJUATO","https://goo.gl/maps/kJwhZ83h5G72","2023-09-13","2024-10-03 23:26:32.230262+00","2023-09-13 08:31:44.112738+00","ASTURIANO"
"336","PRADERA 2","T051","LOCAL","MEZQUITE ,2 , ,FRACC. LA PRADERA ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/5VoqdGhuy24qXoRG6","2023-09-13","2024-10-03 23:26:32.358716+00","2023-09-13 08:31:44.18181+00","ASTURIANO"
"337","JAVER","T050","LOCAL","AV. VALLE DE SANTIAGO ,358 , ,CIUDAD DEL SOL ,76229 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/xdoyjD3idtUQqWF99","2023-09-13","2024-10-03 23:26:32.815746+00","2023-09-13 08:31:44.256108+00","ASTURIANO"
"338","POLIGONO","T049","LOCAL","POLÍGONO EMPRESARIAL , , ,SANTA ROSA ,76220 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/LmP4G45Fx1XqMSsP9","2023-09-13","2024-10-03 23:26:31.969409+00","2023-09-13 08:31:44.331511+00","ASTURIANO"
"339","BALVANERA 3","T048","LOCAL","FRESNO ,21 , ,COL. ARBOLEDAS DEL SUR , ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/JrpGmrZZaY9UVYkX7","2023-09-13","2024-10-03 23:26:31.386457+00","2023-09-13 08:31:44.409839+00","ASTURIANO"
"340","CATALINA","T047","LOCAL","CATALINA ,416 ,B ,FRACC. PLUTARCO ELÍAS CALLES ,76134 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/e4KymaY1mWv","2023-09-13","2024-10-03 23:26:23.047616+00","2023-09-13 08:31:44.481663+00","ASTURIANO"
"341","MISIONES","T046","LOCAL","BELISARIO DOMÍNGUEZ ,109 , ,COL. CASA BLANCA ,76030 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/AF6Rqr6mBiXyXEdz6","2023-09-13","2024-10-03 23:26:23.176518+00","2023-09-13 08:31:44.559051+00","ASTURIANO"
"342","MIRADOR","T044","LOCAL","PROL. CONSTITUYENTES ,1170 , ,RESIDENCIAL DEL PARQUE ,76246 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/CUeTWUTCg972","2023-09-13","2024-10-03 23:26:32.554307+00","2023-09-13 08:31:44.638076+00","ASTURIANO"
