"id","BienesTransp","Cantidad","ClaveUnidad","Descripcion","Moneda","PesoEnKg","MaterialPeligroso","Destino_id","Operation_id"
"472","25172301",2580,"X4C","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","940"
"473","25172303",825,"X4C","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","940"
"474","25172301",2580,"X4C","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","941"
"475","25172303",825,"X4C","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","941"
"476","30102010",16,"H87","LAMINAS DE LATON","MXN","69",False,"681","942"
"477","15121528",1,"H87","CHEM-TREND HF-28","MXN","225",False,"329","943"
"478","12352400",1689,"X4G","LUSIN ALRO OL 151","MXN","168",True,"329","943"
"479","12352400",24,"X4G","LUSIN ALRO OL 151","MXN","24",True,"329","943"
"480","30103618",1,"H87","SPRAY IQ FLOW MODULE","MXN","300",False,"586","944"
"481","15121520",2,"H87","CHEM-TREND PL-208","MXN","38",False,"25","945"
"482","13101723",1,"H87","ULTRA PURGE 1220","MXN","500",False,"25","945"
"483","15121520",12,"X4G","CHEM-TREND TOP-211","MXN","18",False,"25","945"
"484","15121513",1,"H87","CHEM-TREND PLP-150","MXN","10",False,"25","945"
"485","15121520",10,"H87","CHEM-TREND PL-101","MXN","1910",False,"18","946"
"486","15121528",2,"H87","CHEM-TREND HF-28","MXN","2124",False,"18","946"
"487","15121512",1,"H87","CHEM-TREND ML-2058","MXN","209",False,"18","946"
"488","15121512",2,"H87","CHEM-TREND  ML-3114","MXN","2156",False,"18","946"
"490","15121512",1,"H87","CHEM-TREND ML-2058","MXN","209",False,"18","946"
"491","15121512",2,"H87","CHEM-TREND ML-6068","MXN","2076",False,"18","946"
"492","15121512",4,"H87","CHEM-TREND ML-7042","MXN","3784",False,"68","947"
"493","15121512",2,"H87","CHEM-TREND ML-5401W","MXN","1968",False,"10","948"
"494","25172301",2580,"X4C","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","949"
"495","25172303",825,"X4C","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","949"
"496","15121513",1,"H87","CHEM-TREND PLP-150","MXN","10",False,"138","950"
"499","15121512",4,"H87:Pieza","CHEM-TREND ML-7044","MXN","684",False,"330","951"
"500","15121512",5,"H87:Pieza","CHEMLEASE SEALER 2607 EZ","MXN","15",False,"330","951"
"501","12352400",9,"H87:Pieza","CHEMLEASE 1367 EZ","MXN","25",True,"330","951"
"502","12352400",3,"H87:Pieza","CHEMLEASE 1367 EZ","MXN","9",True,"330","951"
"505","15121512",1,"H87:Pieza","CHEM-TREND SL-90223","MXN","1158",False,"588","953"
"506","15121512",1,"H87:Pieza","CHEM-TREND SL-90223","MXN","1158",False,"588","953"
"507","12352400",1,"H87:Pieza","CHEM-TREND PU-11380","MXN","158",True,"78","954"
"508","12352400",1,"H87:Pieza","CHEM-TREND PU-11380","MXN","158",True,"230","955"
"509","47131800",13,"X8A:Pallet de madera","ABARROTES","MXN","11000",False,"629","956"
"510","50202201",1080,"H87:Pieza","CERVEZA VICTORIA LATON 473","MXN","12000",True,"530","957"
"511","50202201",960,"10:Grupos","CERVEZA MODELO ESPECIAL LATON 473","MXN","12000",True,"530","958"
"512","12352400",5,"H87:Pieza","CHEM-TREND ML-1102","MXN","73",True,"88","959"
"513","13101723",1,"H87:Pieza","ULTRA PURGETM 1220","MXN","20",False,"88","959"
"514","15121512",2,"H87:Pieza","CHEM-TREND PU-A14202W","MXN","410",False,"88","959"
"515","15121512",1,"H87:Pieza","CHEM-TREND PU-A14202W","MXN","205",False,"88","959"
"516","15121512",8,"H87:Pieza","CHEM-TREND ML-3083","MXN","9034",False,"84","960"
"517","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"433","961"
"518","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"317","962"
"519","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"426","963"
"520","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"402","964"
"521","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"629","965"
"522","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"328","966"
"523","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"406","967"
"524","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"433","968"
"525","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"405","969"
"526","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"498","970"
"527","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"322","971"
"528","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"392","972"
"529","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"424","973"
"530","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"624","974"
"531","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"311","975"
"532","25172301",2580,"X4C:Caja de  madera natu","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","976"
"533","25172303",825,"X4C:Caja de  madera natu","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","976"
"534","25172301",2580,"X4C:Caja de  madera natu","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","977"
"535","25172303",825,"X4C:Caja de  madera natu","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","977"
"536","50181900",30,"X8A:Pallet de madera","GALLETAS","MXN","18000",False,"362","978"
"537","15121512",1,"H87: Pieza","CHEMTREND SL3636","MXN","201",False,"138","979"
"538","15121512",42,"X4G: Caja de cartòn","CHEMTREND ASW101","MXN","42",False,"138","979"
"539","12352400",36,"X4G: Caja de cartòn","Lusin Clean L 11","MXN","36",True,"96","980"
"540","15121512",3,"H87: Pieza","CHEMTREND ML5401W","MXN","57",False,"96","980"
"541","15121512",12,"H87: Pieza","CHEMTREND ML5401W","MXN","227",False,"96","980"
"542","12352400",2,"H87:Pieza","CHEMLEASE 1367 EZ","MXN","6",True,"330","981"
"543","12352400",18,"H87:Pieza","CHEMLEASE PMR-90 EZ","MXN","49",True,"330","981"
"544","12352400",52,"H87:Pieza","CHEMLEASE 15 SEALER EZ","MXN","150",True,"330","981"
"545","12352400",26,"H87:Pieza","CHEMLEASE PMR-90 EZ","MXN","71",True,"330","981"
"546","12352400",44,"H87:Pieza","CHEMLEASE 15 SEALER EZ","MXN","127",True,"330","981"
"547","15121528",1,"H87:Pieza","CHEM-TREND HF-28","MXN","225",False,"329","982"
"548","15121528",1,"H87:Pieza","CHEM-TREND HF-28","MXN","225",False,"329","982"
"549","15121520",1,"H87:Pieza","CHEM-TREND SU-121","MXN","191",False,"329","982"
"550","13101723",4,"H87:Pieza","ULTRA PURGETM 1220","MXN","80",False,"329","982"
"551","12352400",3,"H87:Pieza","MONO-COAT ME76F","MXN","495",True,"10","983"
"552","15121512",2,"H87:Pieza","CHEM-TREND ML-5401W","MXN","1968",False,"10","983"
"553","15121512",2,"H87:Pieza","CHEM-TREND SL-92060","MXN","416",False,"42","984"
"554","15121512",3,"H87:Pieza","CHEM-TREND SL-92060","MXN","624",False,"42","984"
"555","15121520",4,"H87:Pieza","CHEM-TREND PL-101","MXN","764",False,"18","985"
"557","15121520",6,"H87:Pieza","CHEM-TREND PL-101","MXN","1146",False,"18","985"
"558","15121528",1,"H87:Pieza","CHEM-TREND HF-28","MXN","1062",False,"18","985"
"559","40151505",1,"XUN:Unidad","DISPENSADOR PORTALTIL 420","MXN","78",False,"452","986"
"560","15121512",1,"XVL:Contenedor para líqu","CHEM TREND WC- 8803W","MXN","1045",False,"98",NULL
"561","15121512",1,"XVL:Contenedor para líqu","CHEM TREND WC-8803W","MXN","1045",False,"98","988"
"562","15121512",26,"H87:Pieza","CHEM-TREND ML-5401W","MXN","492",False,"50","989"
"563","15121512",3,"H87:Pieza","CHEM-TREND ML-7042","MXN","2838",False,"50","989"
"564","15121512",15,"H87:Pieza","ZYVAX ENVIROSHIELDTM","MXN","60",False,"223","990"
"565","15121512",24,"H87:Pieza","ZYVAX ENVIROSHIELDTM","MXN","96",False,"223","990"
"566","15121512",4,"H87:Pieza","CHEM-TREND PU-15172W","MXN","76",False,"223","990"
"567","12352400",24,"X4G:Caja de cartón","LUSIN PROTECT G 31","MXN","24",True,"223","990"
"568","15121512",6,"H87:Pieza","MONO-COAT 2022W","MXN","113",False,"128","991"
"569","15121512",2,"H87:Pieza","MONO-COAT 2052W","MXN","38",False,"128","991"
"572","47131800",2,"H87","ACEITE SABROSANO 850ML","MXN","2",False,"673","993"
"573","47131800",5,"H87","MAYON MCCORMICK 105GR","MXN","1",False,"673","993"
"574","47131800",2,"H87","CATSUP DEL MONTE 320GR","MXN","1",False,"673","993"
"575","47131800",10,"H87","PAPA SAL SNACKER 170GR","MXN","2",False,"673","993"
"576","47131800",10,"H87","PAPA CHILE DE ARBOL SNACKER 170GR","MXN","2",False,"673","993"
"577","47131800",10,"H87","PAPA CHILE DE ARBOL SNACKER 170GR","MXN","2",False,"673","993"
"578","47131800",10,"H87","TOTOPO QUESO Y CHILE SNACKER 245GR","MXN","3",False,"673","993"
"579","47131800",10,"H87","TOTOPO QUESO Y CHILE SNACKER 245GR","MXN","3",False,"673","993"
"580","47131800",10,"H87","TOTOPO NATURAL SNACKER 280GR","MXN","3",False,"673","993"
"581","47131800",10,"H87","CHICHARRON CERDO SNACKER115GR","MXN","1",False,"673","993"
"582","47131800",2,"H87","CAFE LEGAL 100 G","MXN","1",False,"673","993"
"583","47131800",2,"H87","DESODORANTE REXONA POWDER BARRA 50G","MXN","1",False,"673","993"
"584","47131800",1,"H87","JABON ESCUDO ANTIBACT 150 GRS","MXN","1",False,"673","993"
"585","47131800",3,"H87","N SUN PROTECT  SENSETIVE LOTION 50FPS","MXN","1",False,"673","993"
"586","47131800",6,"H87","ABUELITA TABLILLA 90GR","MXN","1",False,"673","993"
"587","47131800",3,"H87","RAIDOLITOS ESPIRAL C12 LAVANDA","MXN","1",False,"673","993"
"588","50202306",8,"H87","JARRITO PA MICHELA","MXN","2",False,"673","993"
"589","50202306",8,"H87","JARRITO PA MICHELA","MXN","2",False,"673","993"
"590","50202306",6,"H87","JARRITO PAMICHELA GRANDE 50GR","MXN","2",False,"673","993"
"591","24121508",5,"H87","HUEVO DOCENERA REY DEL HUEVO","MXN","2",False,"673","993"
"592","50202201",24,"H87","CORONA EXTRA 355 ML BOTELLA RETORNA","MXN","1",True,"673","993"
"593","50202201",480,"H87","CERVEZA CORONA LIGHT LATA 355 ML","MXN","9",True,"673","993"
"594","50202201",12,"H87","CERVEZA CORONA MEGA 12 LT RETORNABLE","MXN","15",True,"673","993"
"595","50202201",8,"H87","6 PACK MODELO AMBAR 355 ML","MXN","3",True,"673","993"
"596","50202201",10,"H87","DESCAT 24 PK CORONA EXTRA 355ML BOTELLA NR","MXN","4",True,"673","993"
"597","50202201",36,"H87","GRAN NEGRA MODELO 12 LT","MXN","44",True,"673","993"
"598","50202201",24,"H87","ENVASE CHICO","MXN","2",True,"673","993"
"599","50202201",48,"H87","ENVASE GRANDE","MXN","3",True,"673","993"
"600","50161800",8,"H87","DULCE CREMOSO BOB ESPONJA 18 GR","MXN","1",False,"673","993"
"601","50161800",30,"H87","CHOCOLATE VAQUITA MINIATURA 45 GR","MXN","1",False,"673","993"
"602","50161800",6,"H87","DULCE CREMOSO JACKIE PRINCES","MXN","1",False,"673","993"
"603","50161800",12,"H87","HUEVITO CHOCOLATE VARIAS LICENCIAS GREZON","MXN","1",False,"673","993"
"604","50161800",10,"H87","CARLOS V LIBRE DE AZUCAR","MXN","1",False,"673","993"
"605","50192109",12,"H87","QUETOTIS ESP QUESO CHEDDAR 120GR","MXN","1",False,"673","993"
"606","50192109",10,"H87","SHOT BOMBA","MXN","1",False,"673","993"
"607","50192109",6,"H87","PULSERAS NEON C15","MXN","1",False,"673","993"
"608","50192109",6,"H87","GLOBOS SURTIDO 9 25P","MXN","1",False,"673","993"
"609","50161800",12,"H87","CHOCOLATE NESTLE CRUNCH 40 G","MXN","1",False,"673","993"
"610","50161800",9,"H87","CHOCOLATE NESTLE KIT KAT 45 G","MXN","1",False,"673","993"
"611","50192109",5,"H87","TOTIS PALOMITAS QUESO CHEDDAR 60GR","MXN","1",False,"673","993"
"612","47131800",13,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"499","992"
"613","47131800",13,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"423","994"
"614","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"315","995"
"615","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"498","996"
"616","47131800",12,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"312","997"
"646","25172301",2580,"X4C:Caja de  madera natu","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","1028"
"647","25172303",825,"X4C:Caja de  madera natu","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","1028"
"648","15121512",2,"H87:Pieza","CHEM-TREND ML-3114","MXN","2156",False,"77","1029"
"649","15121512",1,"H87:Pieza","CHEM-TREND ML-8258","MXN","952",False,"77","1029"
"650","15121512",1,"H87:Pieza","CHEM-TREND PU-A14202W","MXN","968",False,"29","1030"
"651","15121512",1,"H87:Pieza","CHEM-TREND PU-A14202W","MXN","968",False,"29","1030"
"652","15121512",1,"H87:Pieza","CHEM-TREND PU-A14202W","MXN","968",False,"29","1030"
"653","40141651",1,"H87:Pieza","3⁄4 NPT PP5 AIR ACTUATED VALVE","MXN","1",False,"29","1030"
"654","50181900",30,"X8A:Pallet de madera","GALLETAS","MXN","18000",False,"362","1031"
"655","15121512",2,"H87:Pieza","CHEM-TREND SL-92060","MXN","416",False,"42","1032"
"656","15121512",3,"H87:Pieza","CHEM-TREND SL-92060","MXN","624",False,"42","1032"
"657","40151505",1,"XUN:Unidad","DISPENSADOR PORTATIL 420","MXN","78",False,"42","1032"
"658","12352400",12,"X4G:Caja de cartón","LUSIN PROTECT G 11","MXN","12",True,"211","1033"
"659","15121520",2,"H87:Pieza","CHEM-TREND SU-121","MXN","382",False,"211","1033"
"660","12352400",17,"X4G:Caja de cartón","MONO-COAT E-7A AEROSOL","MXN","78",True,"211","1033"
"661","15121512",1,"H87:Pieza","CHEM-TREND SL-90156","MXN","1172",False,"138","1034"
"662","15121513",5,"H87:Pieza","CHEM-TREND PLP-150","MXN","610",False,"138","1034"
"663","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"679","1035"
"664","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"406","1036"
"665","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"406","1036"
"666","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"624","1037"
"667","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"629","1038"
"668","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"629","1039"
"669","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"322","1040"
"670","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"413","1041"
"671","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"323","1042"
"672","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"427","1043"
"673","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"406","1044"
"674","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"326","1045"
"675","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"392","1046"
"676","47131800",11,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"316","1047"
"677","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"498","1048"
"678","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"433","1049"
"679","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"424","1050"
"680","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"405","1051"
"681","47131800",10,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"629","1052"
"682","15121512",8,"H87:Pieza","CHEM-TREND ML-8262","MXN","1376",False,"127","1053"
"683","15121512",7,"H87:Pieza","CHEM-TREND SL-6193A","MXN","1456",False,"21","1054"
"684","13101723",25,"H87:Pieza","ULTRA PURGETM 3615 US","MXN","500",False,"682","1055"
"685","15121512",2,"H87:Pieza","CHEM-TREND ML-5401W","MXN","1968",False,"10","1056"
"686","15121512",4,"H87:Pieza","CHEM-TREND ML-7042","MXN","3784",False,"68","1057"
"687","15121512",8,"H87:Pieza","CHEM-TREND ML-7044","MXN","1368",False,"119","1058"
"688","25172301",2580,"X4C:Caja de  madera natu","PARABRISAS PARA AUTOMOTORE","MXN","11700",False,"197","1059"
"689","25172303",825,"X4C:Caja de  madera natu","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","1059"
"690","25172301",2580,"X4C:Caja de  madera natu","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","1060"
"691","25172303",825,"X4C:Caja de  madera natu","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","1060"
"692","25172301",2580,"X4C:Caja de  madera natu","PARABRISAS PARA AUTOMOTORES","MXN","11700",False,"197","1061"
"693","25172303",825,"X4C:Caja de  madera natu","VENTANAS PARA AUTOMOTORES","MXN","12300",False,"197","1061"
"694","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"324","1062"
"695","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"433","1063"
"696","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"638","1064"
"697","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"427","1065"
"698","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"406","1066"
"699","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"311","1067"
"700","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"313","1068"
"701","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"405","1069"
"702","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"311","1070"
"703","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"315","1071"
"704","47131800",14,"X8A:Pallet de madera","ABARROTES","MXN","14000",False,"637","1072"
"705","13101723",15,"H87:Pieza","ULTRA PURGETM 1004","MXN","300",False,"43","1073"
"706","15121520",2,"H87:Pieza","CHEM-TREND PL-243","MXN","372",False,"43","1073"
"707","15121528",3,"H87:Pieza","CHEM-TREND HF-28","MXN","675",False,"41","1074"
"708","13101723",5,"X4G:Caja de cartón","ULTRA PURGE P-O","MXN","105",False,"41","1074"
"709","15121512",1,"H87:Pieza","MONO-COAT 2109W","MXN","19",False,"220","1075"
"710","12352400",4,"X4G:Caja de cartón","MONO-COAT E-7A AEROSOL","MXN","19",True,"220","1075"
"711","15121512",7,"XPR:Contenedor de plásti","CHEM-TREND SL-98016","MXN","123",False,"220","1075"
"712","13101723",1,"H87:Pieza","ULTRA PURGETM 1220","MXN","500",False,"220","1075"
"713","15121512",3,"H87:Pieza","CHEM-TREND PU-2301W","MXN","624",False,"59","1076"
"714","12352400",1,"H87:Pieza","CHEM-TREND MOC-10009","MXN","202",True,"59","1076"
"715","15121512",2,"H87:Pieza","MONO-COAT C1892W","MXN","38",False,"59","1076"
"716","15121512",1,"H87:Pieza","CHEM-TREND ML-6068","MXN","220",False,"52","1077"
"717","15121512",3,"H87:Pieza","CHEM-TREND ML-7044","MXN","513",False,"52","1077"
"718","12352400",2,"XBJ:Cubeta","CHEM-TREND ML-1111","MXN","35",True,"52","1077"
"719","15121512",3,"H87:Pieza","CHEM-TREND ML-7044","MXN","513",False,"119","1078"
"720","15121512",2,"H87:Pieza","CHEM-TREND ML-7044","MXN","342",False,"119","1078"
"721","50211500",1,"H87","MANGO CON CHILE 80G PASTRONI","MXN","1",False,"683","1079"
"722","50211500",1,"H87","PEPITA RUSA 80G PASTRONI","MXN","1",False,"683","1079"
"723","50211500",1,"H87","TUBO SURTIDO 185GR BOTANAS PASTRONI","MXN","1",False,"683","1079"
"724","50211500",1,"H87","CACAHUATE GARAPIÑADO 80GR BOTANA PASTRONI","MXN","1",False,"683","1079"
"725","50211500",1,"H87","TUBO PEPITA 185GR BOTANAS PASTRONI","MXN","1",False,"683","1079"
"726","50211500",1,"H87","CACAHUATE ESPAÑOL 80G PASTRONI","MXN","1",False,"683","1079"
"727","50211500",1,"H87","PISTACHE 40G PASTRONI","MXN","1",False,"683","1079"
"728","50211500",1,"H87","CIGARRO BENSON  HEDGES GOLD 100 BOX 20","MXN","1",False,"683","1079"
"729","50211500",1,"H87","CIGARRO MARLBORO 100 BOX 20","MXN","1",False,"683","1079"
"730","50211500",1,"H87","CIGARRO MARLBORO RED LS BOX 14","MXN","1",False,"683","1079"
"731","50211500",1,"H87","CIGARRO FAROS CFILTRO C20","MXN","1",False,"683","1079"
"732","50211500",1,"H87","CIGARRO MARLBORO SELECCION ARTESANAL 20","MXN","1",False,"683","1079"
"733","50211500",1,"H87","CIGARRO CHESTERFIELD ORIG 15 S","MXN","1",False,"683","1079"
"734","50211500",1,"H87","CAMEL FILTERS 20S","MXN","1",False,"683","1079"
"735","50211500",1,"H87","SHOTS CLASSICS 20S","MXN","1",False,"683","1079"
"736","50211500",1,"H87","FAROS LS BOX 14 STD","MXN","1",False,"683","1079"
"737","50211500",1,"H87","CAJA CEDIS","MXN","1",False,"683","1079"
"738","50211500",1,"H87","PALL MALL HAWAII 20s","MXN","1",False,"683","1079"
"739","50211500",1,"H87","ACEITE SABROSANO  850ML","MXN","1",False,"683","1079"
"740","50211500",1,"H87","VINAGRE CLEMENTE JACQUES BCO 500ML","MXN","1",False,"683","1079"
"741","50211500",1,"H87","VINAGRE CLEMENTE JACQUES BCO 1L","MXN","1",False,"683","1079"
"742","50211500",1,"H87","TOALLITAS HUM CHICO C120","MXN","1",False,"683","1079"
"743","50211500",1,"H87","PALOMITAS ACT II EXTRA MANTEQUILLA 80GR","MXN","1",False,"683","1079"
